Industry Sub-Sector,Industry Group,Year,Total Population,Total Population MOE Appx,Average Wage Appx MOE,Record Count
Manufacturing,Furniture & related product manufacturing,2017,424212,15967.67694,1521.977084,4022
Manufacturing,Medical equipment & supplies manufacturing,2017,600516,18986.83088,2622.284203,5760
Manufacturing,"Sporting & athletic goods, & doll, toy & game manufacturing  ",2017,81094,6989.56065,4242.066968,766
Manufacturing,"Miscellaneous manufacturing, n.e.c.  ",2017,480769,16995.545,2079.36999,4801
Manufacturing,Not specified metal industries,2017,12457,2740.079592,4624.9783,97
Manufacturing,Not specified manufacturing industries,2017,495353,17250.54246,1788.860793,4573
Wholesale Trade,Motor vehicle & motor vehicle parts & supplies merchant wholesalers,2017,229697,11757.48677,3144.113111,2261
Wholesale Trade,Furniture & home furnishing merchant wholesalers,2017,87130,7244.868303,5060.26162,803
Wholesale Trade,Lumber & other construction materials merchant wholesalers,2017,177366,10333.53838,4182.844145,1637
Wholesale Trade,Professional & commercial equipment & supplies merchant wholesalers,2017,330532,14099.21984,3625.551488,3143
Wholesale Trade,Metals & minerals (except petroleum) merchant wholesalers,2017,57126,5866.886331,7858.718992,599
Wholesale Trade,Household appliances & electrical & electronic goods merchant wholesalers,2017,235112,11895.04974,3907.521049,2318
Wholesale Trade,"Hardware, & plumbing & heating equipment, & supplies merchant wholesalers",2017,168409,10069.54163,3621.97969,1729
Wholesale Trade,"Machinery, equipment, & supplies merchant wholesalers     ",2017,418721,15864.29324,2551.097075,4304
Wholesale Trade,Recyclable material merchant wholesalers,2017,95254,7574.889458,4045.188879,873
Wholesale Trade,Miscellaneous durable goods merchant wholesalers,2017,115625,8345.081726,4470.533837,1117
Wholesale Trade,Paper & paper products merchant wholesalers,2017,58985,5961.544969,7223.665934,550
Wholesale Trade,"Apparel, piece goods, & notions merchant wholesalers",2017,113423,8265.29818,5610.911355,1101
Wholesale Trade,Grocery & related product merchant wholesalers,2017,801433,21919.3182,1514.524652,7127
Wholesale Trade,Farm product raw material merchant wholesalers,2017,60772,6051.139554,4484.458138,836
Wholesale Trade,Petroleum & petroleum products merchant wholesalers,2017,94177,7531.972031,4831.730412,902
Wholesale Trade,Alcoholic beverages merchant wholesalers,2017,135413,9030.375049,4020.069843,1272
Wholesale Trade,Farm supplies merchant wholesalers,2017,53260,5664.96241,5403.803385,644
Wholesale Trade,Miscellaneous nondurable goods merchant wholesalers,2017,182031,10468.3849,2996.757009,1736
Wholesale Trade,"Drugs, sundries, & chemical & allied products merchant  wholesalers ",2017,227611,11704.0598,4707.282721,2147
Wholesale Trade,Wholesale electronic markets & agents & brokers,2017,120780,8528.931963,5430.570299,1175
Wholesale Trade,Not specified wholesale trade,2017,105278,7963.220767,5405.034757,974
Retail Trade,Car Dealers,2017,1272425,27574.79332,1248.120778,11648
Retail Trade,Other motor vehicle dealers,2017,163168,9911.793865,2819.37175,1581
Retail Trade,"Automotive parts, accessories, & tire stores  ",2017,476174,16914.39558,1359.162955,4345
Retail Trade,Furniture & home furnishings stores,2017,524226,17744.42967,1574.789898,4690
Retail Trade,Household appliance stores,2017,60363,6030.751225,3973.785216,528
Retail Trade,Electronics stores,2017,525903,17772.688,2331.781389,4631
Retail Trade,Hardware stores,2017,197053,10891.21721,1903.442403,2018
Retail Trade,Building material & supplies dealers,2017,1004530,24523.05059,991.3318838,9492
Retail Trade,Lawn & garden equipment & supplies stores,2017,210431,11254.34075,2608.971899,2412
Retail Trade,Grocery Stores,2017,2992504,42038.56924,450.6914251,26988
Retail Trade,Specialty food stores,2017,208704,11208.12923,1959.012029,1881
Retail Trade,"Beer, wine, & liquor stores ",2017,149305,9481.833888,2317.622121,1397
Retail Trade,Pharmacies & drug stores,2017,927467,23569.82191,1365.903867,8653
Retail Trade,"Health & personal care, except drug, stores ",2017,388215,15277.04932,2032.194706,3437
Retail Trade,Gasoline stations,2017,556230,18276.06744,1278.799587,5040
Retail Trade,Clothing stores,2017,1079518,25415.40097,1073.204367,9209
Retail Trade,Shoe stores,2017,187527,10625.04599,2362.824567,1588
Retail Trade,"Jewelry, luggage, & leather goods stores ",2017,152250,9574.794987,2716.201569,1417
Retail Trade,"Sewing, needlework, & piece goods stores ",2017,46542,5295.766783,5523.42386,490
Retail Trade,Musical instrument & supplies stores,2017,37557,4757.348745,3845.174553,360
Retail Trade,"Sporting goods, and hobby & toy stores ",2017,442773,16312.23473,1450.559919,4107
Retail Trade,Book stores & news dealers,2017,112452,8229.870117,2577.298758,1076
Retail Trade,Department stores & discount stores,2017,2149195,35729.76067,551.7428053,19195
Retail Trade,Miscellaneous general merchandise stores,2017,650815,19762.62877,885.1089556,5712
Retail Trade,Retail florists,2017,81704,7015.785114,2897.848916,799
Retail Trade,Office supplies & stationery stores,2017,126994,8745.398351,3017.234934,1187
Retail Trade,"Gift, novelty, & souvenir shops",2017,139378,9161.506373,2418.381312,1359
Retail Trade,Used merchandise stores,2017,235407,11902.49799,1609.607474,2123
Retail Trade,Miscellaneous retail stores,2017,465670,16727.39316,1687.372895,4298
Retail Trade,Electronic shopping,2017,309305,13639.95912,3495.934315,2634
Retail Trade,Electronic auctions,2017,12799,2777.435375,15418.06593,115
Retail Trade,Mail-order houses,2017,124257,8650.723954,3890.115626,1168
Retail Trade,Vending machine operators,2017,36038,4660.173824,6077.302744,338
Retail Trade,Fuel dealers,2017,83528,7093.620944,3562.913754,986
Retail Trade,Other direct selling establishments,2017,96236,7613.809838,4435.882115,939
Retail Trade,Not specified retail trade,2017,508093,17470.21186,1742.454304,4338
Utilities,"Electric power generation, transmission & distribution",2017,688661,20326.5088,1773.144519,7162
Utilities,Natural gas distribution,2017,124747,8667.749588,4308.377035,1189
Utilities,Sewage treatment facilities,2017,106129,7995.317732,2531.144231,1116
Utilities,"Water, steam, air-conditioning, & irrigation systems",2017,250767,12284.03389,2077.24444,2566
Utilities,"Electric & gas, and other combinations",2017,89560,7345.140482,5556.060863,901
Utilities,Not specified utilities,2017,24439,3837.784156,10200.07823,232
Transportation & Warehousing,Air transportation,2017,584089,18726.38507,2538.346513,5521
Transportation & Warehousing,Rail transportation,2017,254407,12372.71422,2019.395684,2473
Transportation & Warehousing,Water transportation,2017,72900,6627.219149,6792.862598,682
Transportation & Warehousing,Truck transportation,2017,1666523,31514.95368,850.8215728,15477
Transportation & Warehousing,Taxi & limousine service,2017,365301,14820.48873,1362.958314,2861
Transportation & Warehousing,Bus service & urban transit,2017,537182,17961.57344,1252.812291,5037
Transportation & Warehousing,Pipeline transportation,2017,59559,5990.469852,6542.158484,617
Transportation & Warehousing,Scenic & sightseeing transportation,2017,27117,4042.552913,6663.437581,340
Transportation & Warehousing,Services incidental to transportation,2017,865468,22773.21108,1281.066724,7793
Transportation & Warehousing,Postal Service,2017,691025,20361.20312,698.2218162,7001
Transportation & Warehousing,Couriers & messengers,2017,762673,21385.52409,1136.99959,6421
Transportation & Warehousing,Warehousing & storage,2017,756338,21296.98049,871.1650397,6191
Information,Newspaper publishers,2017,195993,10861.92337,2977.114477,2010
Information,"Periodical, book, & directory publishers",2017,233961,11865.94398,3621.354641,2362
Information,Software publishing,2017,150887,9531.884049,6164.448999,1525
Information,Motion pictures & video industries,2017,437384,16212.95917,3076.189518,4201
Information,Sound recording industries,2017,27811,4093.94661,11062.20323,252
Information,Broadcasting (except internet),2017,498852,17311.15542,2610.514097,4564
Information,Wired telecommunications carriers (Legacy),2017,558986,18321.11693,1917.487982,5249
Information,"Telecommunications, except wired telecommunications carriers ",2017,318404,13838.705,3214.792937,2905
Information,"Data processing, hosting & related services",2017,154521,9645.866485,4932.854641,1487
Information,Libraries & archives,2017,243911,12115.2283,1697.314664,2835
Information,"Internet publishing, broadcasting & web search portals",2017,150120,9507.651301,8346.81713,1468
Information,"Other information services, except libraries & archives, & internet publishing & broadcasting & web search portals",2017,32576,4430.734677,13335.30525,334
Finance & Insurance,"Savings institutions, including credit unions ",2017,273080,12817.93019,2543.217169,2734
Finance & Insurance,Nondepository credit & related activities,2017,912862,23384.66952,2601.113046,8326
Finance & Insurance,Insurance carriers & related activities,2017,2687994,39884.2211,1135.079778,25972
Finance & Insurance,Banking & related activities,2017,2035014,34781.32772,1488.016283,19953
Finance & Insurance,"Securities, commodities, funds, trusts & other financial investments",2017,1089634,25533.32446,3458.584632,10743
"Real Estate, Rental & Leasing",Real estate,2017,2241561,36477.88496,1255.622359,21310
"Real Estate, Rental & Leasing",Automotive equipment rental & leasing,2017,195319,10843.25553,2861.266892,1716
"Real Estate, Rental & Leasing",Video tape & disk rental,2017,12197,2711.335997,30946.96655,109
"Real Estate, Rental & Leasing",Other consumer goods rental (Legacy),2017,98442,7700.522838,3780.592291,855
"Real Estate, Rental & Leasing","Commercial, industrial & other intangible assets rental & leasing",2017,116002,8358.664718,4287.79587,1118
"Professional, Scientific & Technical Services",Legal services,2017,1426718,29183.43005,2506.889159,14576
"Professional, Scientific & Technical Services","Accounting, tax preparation, bookkeeping & payroll services",2017,987889,24320.45759,1864.303328,9834
"Professional, Scientific & Technical Services","Architectural, engineering & related services",2017,1489027,29807.53364,1347.014074,15162
"Professional, Scientific & Technical Services",Specialized design services,2017,268113,12701.03772,2607.30465,2561
"Professional, Scientific & Technical Services",Computer Systems Design,2017,2663463,39705.16708,1236.200558,25741
"Professional, Scientific & Technical Services","Management, scientific & technical consulting services",2017,1469051,29608.93967,1941.031586,14754
"Professional, Scientific & Technical Services",Scientific research & development services,2017,628274,19418.86127,2407.755517,6492
"Professional, Scientific & Technical Services","Advertising, public relations & related services",2017,526193,17777.57003,2823.603417,4984
"Professional, Scientific & Technical Services",Veterinary services,2017,376348,15042.34762,2222.683278,3696
"Professional, Scientific & Technical Services","Other professional, scientific & technical services ",2017,333179,14155.43555,3070.964069,3221
Management of companies & enterprises,Management of companies & enterprises,2017,199659,10962.90129,4776.899485,2006
"Administrative, support & waste management services",Employment services,2017,935314,23668.68758,1508.377213,8254
"Administrative, support & waste management services",Business support services,2017,751408,21227.81354,1386.460433,6440
"Administrative, support & waste management services",Travel arrangements & reservation services,2017,274332,12847.22546,2932.651021,2628
"Administrative, support & waste management services",Investigation & security services,2017,824277,22227.78845,1022.068457,7105
"Administrative, support & waste management services",Landscaping services,2017,980374,24228.39698,685.8843514,7817
"Administrative, support & waste management services",Services to buildings & dwellings (except cleaning during construction & immediately after construction),2017,1227011,27082.43606,740.3014878,9992
"Administrative, support & waste management services",Other administrative & other support services,2017,319594,13864.48524,2918.070792,3082
"Administrative, support & waste management services",Waste management & remediation services,2017,475484,16902.17583,1557.152766,4505
Educational Services,Elementary & secondary schools,2017,9043157,71534.7192,257.8620315,94933
Educational Services,"Colleges, universities & professional schools, including junior colleges",2017,4251226,49887.39076,669.9042506,45906
Educational Services,"Business, technical & trade schools and training",2017,102674,7864.190306,3758.790287,1047
Educational Services,Other schools & instruction and educational support services,2017,620982,19306.31937,1448.922828,6224
Health Care & Social Assistance,Offices of physicians,2017,1699770,31824.13882,2234.54987,16826
Health Care & Social Assistance,Offices of dentists,2017,904004,23271.63787,2065.668234,8818
Health Care & Social Assistance,Offices of chiropractors,2017,122967,8605.739758,4095.687523,1219
Health Care & Social Assistance,Offices of optometrists,2017,142264,9255.78025,4162.158162,1362
Health Care & Social Assistance,Offices of other health practitioners,2017,235366,11901.46309,3204.917887,2345
Health Care & Social Assistance,Outpatient care centers,2017,1686170,31698.04542,1110.396649,16333
Health Care & Social Assistance,Home health care services,2017,1357875,28477.33369,742.5118494,12041
Health Care & Social Assistance,Other health care services,2017,1144184,26159.78533,1425.238061,10164
Health Care & Social Assistance,Hospitals,2017,7492357,65475.82212,637.0674416,73255
Health Care & Social Assistance,Nursing Care Facilities,2017,1806792,32798.68605,599.0960124,16984
Health Care & Social Assistance,"Residential care facilities, except skilled nursing facilities",2017,1079946,25420.40163,774.3432726,9970
Health Care & Social Assistance,Individual & family services,2017,1618019,31058.10323,637.2564274,15484
Health Care & Social Assistance,"Community food & housing, & emergency services ",2017,137864,9111.658601,2163.679108,1418
Health Care & Social Assistance,Vocational rehabilitation services,2017,174085,10237.62873,1532.961707,2032
Health Care & Social Assistance,Child day care services,2017,1332968,28217.35098,479.6549108,12163
"Arts, Entertainment & Recreation","Performing arts, spectator sports & related industries",2017,545054,18092.21765,2442.800045,5221
"Arts, Entertainment & Recreation","Museums, art galleries, historical sites, & similar institutions",2017,419926,15887.03907,1337.209465,4265
"Arts, Entertainment & Recreation",Bowling centers,2017,45004,5207.558411,2905.619745,412
"Arts, Entertainment & Recreation",Amusement & Recreation,2017,2081588,35171.46121,655.3143983,19489
Accommodation & Food Services,Traveler accommodation,2017,1472083,29639.17188,783.0139884,12589
Accommodation & Food Services,Recreational vehicle parks & camps and rooming & boarding houses,2017,105282,7963.371937,2316.002445,1224
Accommodation & Food Services,"Drinking places, alcoholic beverages ",2017,220399,11517.4235,1702.189478,1864
Accommodation & Food Services,Restaurants & Food Services,2017,9650192,73734.74597,232.9351946,79201
"Other Services, Except Public Administration",Car washes,2017,162927,9904.479362,2549.98274,1261
"Other Services, Except Public Administration",Automotive repair & maintenance,2017,1063638,25229.14068,822.786798,9704
"Other Services, Except Public Administration",Electronic & precision equipment repair and maintenance,2017,109617,8125.545303,3587.785416,981
"Other Services, Except Public Administration",Commercial & industrial machinery & equipment repair & maintenance,2017,252421,12324.40948,2020.381791,2341
"Other Services, Except Public Administration",Personal & household goods repair & maintenance,2017,121160,8542.327362,2210.932177,1153
"Other Services, Except Public Administration",Barber shops,2017,70788,6530.561072,2142.632221,526
"Other Services, Except Public Administration",Beauty salons,2017,712699,20676.5282,673.467423,5986
"Other Services, Except Public Administration",Nail salons & other personal care services,2017,354899,14608.47263,1125.934385,3030
"Other Services, Except Public Administration","Funeral homes, & cemeteries & crematories ",2017,138732,9140.270488,3422.253816,1484
"Other Services, Except Public Administration",Drycleaning & laundry services,2017,279020,12956.3262,1981.744777,2422
"Other Services, Except Public Administration",Other personal services,2017,361225,14737.77769,1605.921205,3231
"Other Services, Except Public Administration",Religious organizations,2017,1133468,26037.94753,762.8288826,13030
"Other Services, Except Public Administration",Labor unions,2017,79678,6928.302018,3969.150191,778
"Other Services, Except Public Administration","Business, professional, political, & similar organizations",2017,169922,10114.62142,4285.940104,1791
"Other Services, Except Public Administration","Civic, social, advocacy organizations, & grantmaking & giving services",2017,799959,21899.26172,1436.206166,8158
"Other Services, Except Public Administration",Private households,2017,406506,15631.83075,859.5132888,3567
Public Administration,Public finance activities,2017,299595,13424.59468,1942.803829,3138
Public Administration,Other general government & support,2017,128270,8789.186197,3571.955188,1298
Public Administration,Executive offices & legislative bodies,2017,1203172,26820.24193,899.7895753,13028
Public Administration,Administration of human resource programs,2017,907071,23310.83762,1059.865559,8969
Public Administration,National security & international affairs,2017,1005732,24537.61758,1109.790534,8931
Public Administration,Administration of environmental quality & housing programs,2017,266581,12664.76461,2251.244629,2974
Public Administration,Administration of economic programs & space research,2017,512886,17552.13367,1500.532639,5492
Public Administration,"Justice, public order, & safety activities ",2017,2790195,40621.05232,591.2154001,28041
Active Duty Military,U. S. Army,2017,343447,14371.40278,1581.807518,3448
Active Duty Military,U. S. Air Force,2017,218700,11473.01124,1920.982833,2334
Active Duty Military,U. S. Navy,2017,225846,11658.66192,1837.151657,2343
Active Duty Military,U. S. Marines,2017,133064,8951.77899,1911.785096,1359
Active Duty Military,U. S Coast Guard,2017,31849,4381.026049,5983.456959,313
Active Duty Military,U. S. Armed Forces: Branch Not Specified,2017,60757,6050.393032,3732.971044,573
Active Duty Military,Military Reserves or National Guard,2017,16432,3146.993277,9392.384893,154
"Agriculture, Forestry, Fishing, & Hunting",Farming,2016,875661,22905.0364,1075.195616,9201
"Agriculture, Forestry, Fishing, & Hunting",Animal production & aquaculture,2016,386580,15244.60983,1527.461063,4599
"Agriculture, Forestry, Fishing, & Hunting",Logging,2016,69194,6456.625688,3432.014038,826
"Agriculture, Forestry, Fishing, & Hunting",Forestry except logging,2016,41141,4979.098601,5553.196514,470
"Agriculture, Forestry, Fishing, & Hunting","Fishing, hunting & trapping",2016,34118,4534.355631,7444.40415,359
"Agriculture, Forestry, Fishing, & Hunting",Support activities for agriculture & forestry,2016,135675,9039.032442,2486.040639,1351
"Mining, Quarrying, & Oil & Gas Extraction",Oil & gas extraction,2016,118507,8448.307159,7519.803113,1206
"Mining, Quarrying, & Oil & Gas Extraction",Coal mining,2016,58010,5912.069553,4873.839759,658
"Mining, Quarrying, & Oil & Gas Extraction",Metal ore mining,2016,46818,5311.427431,5352.363954,518
"Mining, Quarrying, & Oil & Gas Extraction",Nonmetallic mineral mining & quarrying,2016,94191,7532.493061,3992.299571,1064
"Mining, Quarrying, & Oil & Gas Extraction",Support activities for mining,2016,387553,15263.73147,3028.380078,3762
Construction,Construction,2016,8427231,69175.35933,387.439414,74733
Manufacturing,Sugar & confectionery products,2016,74729,6709.771114,4422.362796,707
Manufacturing,Fruit & vegetable preserving & specialty food manufacturing,2016,165184,9972.680399,2670.095258,1558
Manufacturing,Dairy product manufacturing,2016,155003,9660.802108,3007.869454,1616
Manufacturing,Animal slaughtering & processing,2016,486828,17101.50072,1300.39564,4001
Manufacturing,Retail bakeries,2016,163679,9927.197078,1338.765408,1429
Manufacturing,"Bakeries & tortilla manufacturing, except retail bakeries",2016,213715,11341.56112,1987.711772,1867
Manufacturing,"Animal food, grain & oilseed milling",2016,159352,9795.246986,3248.800354,1656
Manufacturing,"Seafood & other miscellaneous foods, n.e.c. ",2016,227322,11696.49437,3025.945863,2109
Manufacturing,"Not specified food industries, manufacturing",2016,33302,4479.815972,5019.429053,254
Manufacturing,Beverage manufacturing,2016,251400,12299.33408,2802.947376,2401
Manufacturing,Tobacco manufacturing,2016,18070,3300.098063,14686.66865,188
Manufacturing,"Fiber, yarn, & thread mills",2016,16601,3163.130341,8027.168008,150
Manufacturing,"Fabric mills, except knitting mills",2016,88526,7302.606901,3793.944649,892
Manufacturing,Textile & fabric finishing & coating mills,2016,15076,3014.3613,10173.14455,118
Manufacturing,Carpet & rug mills,2016,54903,5751.627904,5042.831022,456
Manufacturing,"Textile product mills, except carpets & rugs ",2016,70823,6532.149511,3747.867086,707
Manufacturing,Cut & sew apparel manufacturing,2016,213988,11348.79201,2622.578304,1985
Manufacturing,Apparel accessories & other apparel manufacturing,2016,4639,1672.168416,8332.581429,52
Manufacturing,Footwear manufacturing,2016,29213,4195.842747,6470.365638,255
Manufacturing,"Leather tanning & finishing, & other allied products manufacturing ",2016,23086,3730.049731,4774.867514,202
Manufacturing,"Knitting fabric mills, & apparel knitting mills ",2016,17986,3292.41968,6307.321638,169
Manufacturing,Sawmills & wood preservation,2016,116208,8366.024711,2260.669592,1297
